Method,Effective_date,Trigger_date,Seed,N,Applied_end,Year
Triggers_only,2022-05-11,2022-05-10,741131,1,2022-05-11,2022
Triggers_only,2022-05-12,2022-05-11,741131,1,2022-05-12,2022
Triggers_only,2022-05-13,2022-05-12,741131,3,2022-05-17,2022
Triggers_only,2022-05-18,2022-05-17,741131,13,2022-06-02,2022
Triggers_only,2022-06-03,2022-06-02,741131,5,2022-06-09,2022
Triggers_only,2022-06-10,2022-06-09,785634,2,2022-06-13,2022
Triggers_only,2022-06-14,2022-06-13,785634,1,2022-06-14,2022
Triggers_only,2022-06-15,2022-06-14,785634,2,2022-06-16,2022
Triggers_only,2022-06-17,2022-06-16,785634,6,2022-06-23,2022
Triggers_only,2022-06-24,2022-06-23,785634,3,2022-06-28,2022
Triggers_only,2022-06-29,2022-06-28,785634,1,2022-06-29,2022
Triggers_only,2022-06-30,2022-06-29,785634,1,2022-06-30,2022
Triggers_only,2022-07-01,2022-06-30,785634,2,2022-07-03,2022
Triggers_only,2022-07-04,2022-07-03,785634,3,2022-07-06,2022
Triggers_only,2022-07-07,2022-07-06,785634,1,2022-07-07,2022
Triggers_only,2022-07-08,2022-07-07,785634,2,2022-07-11,2022
Triggers_only,2022-07-12,2022-07-11,785634,2,2022-07-13,2022
Triggers_only,2022-07-14,2022-07-13,798291,1,2022-07-14,2022
Triggers_only,2022-07-15,2022-07-14,785634,2,2022-07-18,2022
Triggers_only,2022-07-19,2022-07-18,785634,1,2022-07-19,2022
Triggers_only,2022-07-20,2022-07-19,785634,1,2022-07-20,2022
Triggers_only,2022-07-21,2022-07-20,798291,1,2022-07-21,2022
Triggers_only,2022-07-22,2022-07-21,798291,2,2022-07-25,2022
Triggers_only,2022-07-26,2022-07-25,798291,4,2022-07-29,2022
Triggers_only,2022-08-01,2022-07-29,550343,3,2022-08-03,2022
Triggers_only,2022-08-04,2022-08-03,550343,1,2022-08-04,2022
Triggers_only,2022-08-05,2022-08-04,550343,1,2022-08-05,2022
Triggers_only,2022-08-08,2022-08-05,550343,2,2022-08-09,2022
Triggers_only,2022-08-10,2022-08-09,550343,1,2022-08-10,2022
Triggers_only,2022-08-11,2022-08-10,550343,5,2022-08-17,2022
Triggers_only,2022-08-18,2022-08-17,550343,2,2022-08-19,2022
Triggers_only,2022-08-22,2022-08-19,550343,1,2022-08-22,2022
Triggers_only,2022-08-23,2022-08-22,550343,8,2022-09-01,2022
Triggers_only,2022-09-02,2022-09-01,550343,1,2022-09-02,2022
Triggers_only,2022-09-04,2022-09-02,550343,1,2022-09-04,2022
Triggers_only,2022-09-05,2022-09-04,550343,1,2022-09-05,2022
Triggers_only,2022-09-06,2022-09-05,550343,3,2022-09-08,2022
Triggers_only,2022-09-09,2022-09-08,550343,10,2022-09-22,2022
Triggers_only,2022-09-23,2022-09-22,550343,1,2022-09-23,2022
Triggers_only,2022-09-26,2022-09-23,550343,1,2022-09-26,2022
Triggers_only,2022-09-27,2022-09-26,550343,2,2022-09-28,2022
Triggers_only,2022-09-29,2022-09-28,550343,3,2022-10-03,2022
Triggers_only,2022-10-04,2022-10-03,550343,3,2022-10-06,2022
Triggers_only,2022-10-07,2022-10-06,785634,16,2022-10-26,2022
Triggers_only,2022-10-27,2022-10-26,385735,1,2022-10-27,2022
Triggers_only,2022-10-28,2022-10-27,385735,6,2022-11-04,2022
Triggers_only,2022-11-07,2022-11-04,385735,2,2022-11-08,2022
Triggers_only,2022-11-09,2022-11-08,385735,3,2022-11-11,2022
Triggers_only,2022-11-14,2022-11-11,385735,2,2022-11-15,2022
Triggers_only,2022-11-16,2022-11-15,385735,2,2022-11-17,2022
Triggers_only,2022-11-18,2022-11-17,385735,2,2022-11-21,2022
Triggers_only,2022-11-22,2022-11-21,385735,8,2022-12-01,2022
Triggers_only,2022-12-02,2022-12-01,550343,1,2022-12-02,2022
Triggers_only,2022-12-05,2022-12-02,550343,1,2022-12-05,2022
Triggers_only,2022-12-06,2022-12-05,550343,2,2022-12-07,2022
Triggers_only,2022-12-08,2022-12-07,550343,3,2022-12-12,2022
Triggers_only,2022-12-13,2022-12-12,374583,2,2022-12-14,2022
Triggers_only,2022-12-15,2022-12-14,374583,1,2022-12-15,2022
Triggers_only,2022-12-16,2022-12-15,374583,12,2022-12-31,2022
Features_and_triggers,2022-01-03,,550343,2,2022-01-04,2022
Features_and_triggers,2022-01-05,2022-01-04,42716,6,2022-01-12,2022
Features_and_triggers,2022-01-13,2022-01-12,42716,1,2022-01-13,2022
Features_and_triggers,2022-01-14,2022-01-13,42716,1,2022-01-14,2022
Features_and_triggers,2022-01-16,2022-01-14,42716,4,2022-01-19,2022
Features_and_triggers,2022-01-20,2022-01-19,42716,1,2022-01-20,2022
Features_and_triggers,2022-01-21,2022-01-20,42716,1,2022-01-21,2022
Features_and_triggers,2022-01-24,2022-01-21,42716,5,2022-01-28,2022
Features_and_triggers,2022-01-29,2022-01-28,741131,1,2022-01-29,2022
Features_and_triggers,2022-01-30,2022-01-29,741131,9,2022-02-09,2022
Features_and_triggers,2022-02-10,2022-02-09,550343,1,2022-02-10,2022
Features_and_triggers,2022-02-11,2022-02-10,550343,1,2022-02-11,2022
Features_and_triggers,2022-02-14,2022-02-11,550343,2,2022-02-15,2022
Features_and_triggers,2022-02-16,2022-02-15,741131,1,2022-02-16,2022
Features_and_triggers,2022-02-17,2022-02-16,741131,1,2022-02-17,2022
Features_and_triggers,2022-02-18,2022-02-17,741131,4,2022-02-22,2022
Features_and_triggers,2022-02-23,2022-02-22,741131,2,2022-02-24,2022
Features_and_triggers,2022-02-25,2022-02-24,741131,1,2022-02-25,2022
Features_and_triggers,2022-02-28,2022-02-25,741131,2,2022-03-01,2022
Features_and_triggers,2022-03-02,2022-03-01,741131,1,2022-03-02,2022
Features_and_triggers,2022-03-03,2022-03-02,741131,2,2022-03-04,2022
Features_and_triggers,2022-03-07,2022-03-04,741131,1,2022-03-07,2022
Features_and_triggers,2022-03-08,2022-03-07,741131,1,2022-03-08,2022
Features_and_triggers,2022-03-09,2022-03-08,741131,3,2022-03-11,2022
Features_and_triggers,2022-03-14,2022-03-11,741131,1,2022-03-14,2022
Features_and_triggers,2022-03-15,2022-03-14,741131,1,2022-03-15,2022
Features_and_triggers,2022-03-16,2022-03-15,741131,1,2022-03-16,2022
Features_and_triggers,2022-03-17,2022-03-16,741131,1,2022-03-17,2022
Features_and_triggers,2022-03-18,2022-03-17,741131,1,2022-03-18,2022
Features_and_triggers,2022-03-21,2022-03-18,741131,1,2022-03-21,2022
Features_and_triggers,2022-03-22,2022-03-21,741131,4,2022-03-25,2022
Features_and_triggers,2022-03-28,2022-03-25,741131,1,2022-03-28,2022
Features_and_triggers,2022-03-29,2022-03-28,741131,2,2022-03-30,2022
Features_and_triggers,2022-03-31,2022-03-30,550343,5,2022-04-05,2022
Features_and_triggers,2022-04-06,2022-04-05,550343,6,2022-04-13,2022
Features_and_triggers,2022-04-14,2022-04-13,550343,1,2022-04-14,2022
Features_and_triggers,2022-04-15,2022-04-14,550343,4,2022-04-20,2022
Features_and_triggers,2022-04-21,2022-04-20,741131,1,2022-04-21,2022
Features_and_triggers,2022-04-22,2022-04-21,741131,1,2022-04-22,2022
Features_and_triggers,2022-04-24,2022-04-22,741131,1,2022-04-24,2022
Features_and_triggers,2022-04-25,2022-04-24,741131,3,2022-04-27,2022
Features_and_triggers,2022-04-28,2022-04-27,741131,1,2022-04-28,2022
Features_and_triggers,2022-04-29,2022-04-28,741131,2,2022-05-02,2022
Features_and_triggers,2022-05-03,2022-05-02,741131,1,2022-05-03,2022
Features_and_triggers,2022-05-04,2022-05-03,741131,4,2022-05-07,2022
Features_and_triggers,2022-05-09,2022-05-07,741131,1,2022-05-09,2022
Features_and_triggers,2022-05-10,2022-05-09,741131,1,2022-05-10,2022
Features_and_triggers,2022-05-11,2022-05-10,741131,1,2022-05-11,2022
Features_and_triggers,2022-05-12,2022-05-11,741131,1,2022-05-12,2022
Features_and_triggers,2022-05-13,2022-05-12,741131,3,2022-05-17,2022
Features_and_triggers,2022-05-18,2022-05-17,741131,13,2022-06-02,2022
Features_and_triggers,2022-06-03,2022-06-02,741131,5,2022-06-09,2022
Features_and_triggers,2022-06-10,2022-06-09,785634,2,2022-06-13,2022
Features_and_triggers,2022-06-14,2022-06-13,785634,1,2022-06-14,2022
Features_and_triggers,2022-06-15,2022-06-14,785634,2,2022-06-16,2022
Features_and_triggers,2022-06-17,2022-06-16,785634,6,2022-06-23,2022
Features_and_triggers,2022-06-24,2022-06-23,785634,3,2022-06-28,2022
Features_and_triggers,2022-06-29,2022-06-28,785634,1,2022-06-29,2022
Features_and_triggers,2022-06-30,2022-06-29,785634,1,2022-06-30,2022
Features_and_triggers,2022-07-01,2022-06-30,785634,2,2022-07-03,2022
Features_and_triggers,2022-07-04,2022-07-03,785634,3,2022-07-06,2022
Features_and_triggers,2022-07-07,2022-07-06,785634,1,2022-07-07,2022
Features_and_triggers,2022-07-08,2022-07-07,785634,2,2022-07-11,2022
Features_and_triggers,2022-07-12,2022-07-11,785634,2,2022-07-13,2022
Features_and_triggers,2022-07-14,2022-07-13,798291,1,2022-07-14,2022
Features_and_triggers,2022-07-15,2022-07-14,785634,2,2022-07-18,2022
Features_and_triggers,2022-07-19,2022-07-18,785634,1,2022-07-19,2022
Features_and_triggers,2022-07-20,2022-07-19,785634,1,2022-07-20,2022
Features_and_triggers,2022-07-21,2022-07-20,798291,1,2022-07-21,2022
Features_and_triggers,2022-07-22,2022-07-21,798291,2,2022-07-25,2022
Features_and_triggers,2022-07-26,2022-07-25,798291,4,2022-07-29,2022
Features_and_triggers,2022-08-01,2022-07-29,550343,3,2022-08-03,2022
Features_and_triggers,2022-08-04,2022-08-03,550343,1,2022-08-04,2022
Features_and_triggers,2022-08-05,2022-08-04,550343,1,2022-08-05,2022
Features_and_triggers,2022-08-08,2022-08-05,550343,2,2022-08-09,2022
Features_and_triggers,2022-08-10,2022-08-09,550343,1,2022-08-10,2022
Features_and_triggers,2022-08-11,2022-08-10,550343,5,2022-08-17,2022
Features_and_triggers,2022-08-18,2022-08-17,550343,2,2022-08-19,2022
Features_and_triggers,2022-08-22,2022-08-19,550343,1,2022-08-22,2022
Features_and_triggers,2022-08-23,2022-08-22,550343,8,2022-09-01,2022
Features_and_triggers,2022-09-02,2022-09-01,550343,1,2022-09-02,2022
Features_and_triggers,2022-09-04,2022-09-02,550343,1,2022-09-04,2022
Features_and_triggers,2022-09-05,2022-09-04,550343,1,2022-09-05,2022
Features_and_triggers,2022-09-06,2022-09-05,550343,3,2022-09-08,2022
Features_and_triggers,2022-09-09,2022-09-08,550343,10,2022-09-22,2022
Features_and_triggers,2022-09-23,2022-09-22,550343,1,2022-09-23,2022
Features_and_triggers,2022-09-26,2022-09-23,550343,1,2022-09-26,2022
Features_and_triggers,2022-09-27,2022-09-26,550343,2,2022-09-28,2022
Features_and_triggers,2022-09-29,2022-09-28,550343,3,2022-10-03,2022
Features_and_triggers,2022-10-04,2022-10-03,550343,3,2022-10-06,2022
Features_and_triggers,2022-10-07,2022-10-06,785634,16,2022-10-26,2022
Features_and_triggers,2022-10-27,2022-10-26,385735,1,2022-10-27,2022
Features_and_triggers,2022-10-28,2022-10-27,385735,6,2022-11-04,2022
Features_and_triggers,2022-11-07,2022-11-04,385735,2,2022-11-08,2022
Features_and_triggers,2022-11-09,2022-11-08,385735,3,2022-11-11,2022
Features_and_triggers,2022-11-14,2022-11-11,385735,2,2022-11-15,2022
Features_and_triggers,2022-11-16,2022-11-15,385735,2,2022-11-17,2022
Features_and_triggers,2022-11-18,2022-11-17,385735,2,2022-11-21,2022
Features_and_triggers,2022-11-22,2022-11-21,385735,8,2022-12-01,2022
Features_and_triggers,2022-12-02,2022-12-01,550343,1,2022-12-02,2022
Features_and_triggers,2022-12-05,2022-12-02,550343,1,2022-12-05,2022
Features_and_triggers,2022-12-06,2022-12-05,550343,2,2022-12-07,2022
Features_and_triggers,2022-12-08,2022-12-07,550343,3,2022-12-12,2022
Features_and_triggers,2022-12-13,2022-12-12,374583,2,2022-12-14,2022
Features_and_triggers,2022-12-15,2022-12-14,374583,1,2022-12-15,2022
Features_and_triggers,2022-12-16,2022-12-15,374583,12,2022-12-31,2022
Features_only,2023-01-02,,374583,6,2023-01-09,2023
Features_only,2023-01-10,2023-01-09,374583,3,2023-01-12,2023
Features_only,2023-01-13,2023-01-12,374583,4,2023-01-17,2023
Features_only,2023-01-18,2023-01-17,385735,2,2023-01-19,2023
Features_only,2023-01-20,2023-01-19,385735,1,2023-01-20,2023
Features_only,2023-01-23,2023-01-20,385735,5,2023-01-27,2023
Features_only,2023-01-28,2023-01-27,374583,7,2023-02-03,2023
Features_only,2023-02-06,2023-02-03,385735,2,2023-02-07,2023
Features_only,2023-02-08,2023-02-07,385735,1,2023-02-08,2023
Features_only,2023-02-09,2023-02-08,374583,1,2023-02-09,2023
Features_only,2023-02-10,2023-02-09,374583,1,2023-02-10,2023
Features_only,2023-02-13,2023-02-10,374583,1,2023-02-13,2023
Features_only,2023-02-14,2023-02-13,374583,2,2023-02-15,2023
Features_only,2023-02-16,2023-02-15,374583,1,2023-02-16,2023
Features_only,2023-02-17,2023-02-16,374583,7,2023-02-24,2023
Features_only,2023-02-27,2023-02-24,374583,1,2023-02-27,2023
Features_only,2023-02-28,2023-02-27,374583,10,2023-03-13,2023
Features_only,2023-03-14,2023-03-13,374583,2,2023-03-15,2023
Features_only,2023-03-16,2023-03-15,42716,3,2023-03-20,2023
Features_only,2023-03-21,2023-03-20,42716,5,2023-03-27,2023
Features_only,2023-03-28,2023-03-27,374583,1,2023-03-28,2023
Features_only,2023-03-29,2023-03-28,374583,1,2023-03-29,2023
Features_only,2023-03-30,2023-03-29,374583,1,2023-03-30,2023
Features_only,2023-03-31,2023-03-30,374583,1,2023-03-31,2023
Features_only,2023-04-03,2023-03-31,374583,2,2023-04-04,2023
Features_only,2023-04-05,2023-04-04,374583,2,2023-04-06,2023
Features_only,2023-04-07,2023-04-06,374583,14,2023-04-25,2023
Features_only,2023-04-26,2023-04-25,374583,3,2023-04-28,2023
Features_only,2023-05-01,2023-04-28,42716,2,2023-05-02,2023
Features_only,2023-05-03,2023-05-02,42716,2,2023-05-04,2023
Features_only,2023-05-05,2023-05-04,42716,6,2023-05-11,2023
Features_only,2023-05-12,2023-05-11,42716,4,2023-05-17,2023
Features_only,2023-05-18,2023-05-17,42716,1,2023-05-18,2023
Features_only,2023-05-19,2023-05-18,42716,1,2023-05-19,2023
Features_only,2023-05-22,2023-05-19,42716,1,2023-05-22,2023
Features_only,2023-05-23,2023-05-22,42716,3,2023-05-25,2023
Features_only,2023-05-26,2023-05-25,42716,1,2023-05-26,2023
Features_only,2023-05-28,2023-05-26,42716,13,2023-06-13,2023
Features_only,2023-06-14,2023-06-13,374583,5,2023-06-19,2023
Features_only,2023-06-20,2023-06-19,374583,2,2023-06-21,2023
Features_only,2023-06-22,2023-06-21,374583,1,2023-06-22,2023
Features_only,2023-06-23,2023-06-22,374583,6,2023-06-29,2023
Features_only,2023-06-30,2023-06-29,374583,1,2023-06-30,2023
Features_only,2023-07-03,2023-06-30,374583,9,2023-07-13,2023
Features_only,2023-07-14,2023-07-13,374583,2,2023-07-17,2023
Features_only,2023-07-18,2023-07-17,374583,10,2023-07-31,2023
Features_only,2023-08-01,2023-07-31,798291,1,2023-08-01,2023
Features_only,2023-08-02,2023-08-01,798291,8,2023-08-11,2023
Features_only,2023-08-14,2023-08-11,798291,1,2023-08-14,2023
Features_only,2023-08-15,2023-08-14,798291,1,2023-08-15,2023
Features_only,2023-08-16,2023-08-15,798291,3,2023-08-18,2023
Features_only,2023-08-21,2023-08-18,798291,27,2023-09-25,2023
Features_only,2023-09-26,2023-09-25,798291,3,2023-09-28,2023
Features_only,2023-09-29,2023-09-28,798291,1,2023-09-29,2023
Features_only,2023-10-02,2023-09-29,798291,2,2023-10-03,2023
Features_only,2023-10-04,2023-10-03,798291,1,2023-10-04,2023
Features_only,2023-10-05,2023-10-04,798291,2,2023-10-06,2023
Features_only,2023-10-07,2023-10-06,565766,10,2023-10-18,2023
Features_only,2023-10-19,2023-10-18,565766,9,2023-10-31,2023
Features_only,2023-11-01,2023-10-31,785634,4,2023-11-06,2023
Features_only,2023-11-07,2023-11-06,785634,1,2023-11-07,2023
Features_only,2023-11-08,2023-11-07,565766,9,2023-11-20,2023
Features_only,2023-11-21,2023-11-20,785634,2,2023-11-22,2023
Features_only,2023-11-23,2023-11-22,785634,5,2023-11-29,2023
Features_only,2023-11-30,2023-11-29,785634,1,2023-11-30,2023
Features_only,2023-12-01,2023-11-30,785634,1,2023-12-01,2023
Features_only,2023-12-04,2023-12-01,785634,1,2023-12-04,2023
Features_only,2023-12-05,2023-12-04,785634,20,2023-12-31,2023
Triggers_only,2023-01-02,,374583,6,2023-01-09,2023
Triggers_only,2023-01-10,2023-01-09,374583,2,2023-01-11,2023
Triggers_only,2023-01-12,2023-01-11,374583,1,2023-01-12,2023
Triggers_only,2023-01-13,2023-01-12,374583,2,2023-01-15,2023
Triggers_only,2023-01-16,2023-01-15,385735,2,2023-01-17,2023
Triggers_only,2023-01-18,2023-01-17,385735,2,2023-01-19,2023
Triggers_only,2023-01-20,2023-01-19,385735,1,2023-01-20,2023
Triggers_only,2023-01-23,2023-01-20,385735,5,2023-01-27,2023
Triggers_only,2023-01-28,2023-01-27,374583,7,2023-02-03,2023
Triggers_only,2023-02-06,2023-02-03,385735,2,2023-02-07,2023
Triggers_only,2023-02-08,2023-02-07,385735,1,2023-02-08,2023
Triggers_only,2023-02-09,2023-02-08,374583,1,2023-02-09,2023
Triggers_only,2023-02-10,2023-02-09,374583,1,2023-02-10,2023
Triggers_only,2023-02-13,2023-02-10,374583,1,2023-02-13,2023
Triggers_only,2023-02-14,2023-02-13,374583,2,2023-02-15,2023
Triggers_only,2023-02-16,2023-02-15,374583,1,2023-02-16,2023
Triggers_only,2023-02-17,2023-02-16,374583,7,2023-02-24,2023
Triggers_only,2023-02-27,2023-02-24,374583,1,2023-02-27,2023
Triggers_only,2023-02-28,2023-02-27,374583,10,2023-03-13,2023
Triggers_only,2023-03-14,2023-03-13,374583,2,2023-03-15,2023
Triggers_only,2023-03-16,2023-03-15,42716,2,2023-03-17,2023
Triggers_only,2023-03-20,2023-03-17,42716,1,2023-03-20,2023
Triggers_only,2023-03-21,2023-03-20,42716,5,2023-03-27,2023
Triggers_only,2023-03-28,2023-03-27,374583,1,2023-03-28,2023
Triggers_only,2023-03-29,2023-03-28,374583,1,2023-03-29,2023
Triggers_only,2023-03-30,2023-03-29,374583,1,2023-03-30,2023
Triggers_only,2023-03-31,2023-03-30,374583,1,2023-03-31,2023
Triggers_only,2023-04-03,2023-03-31,374583,2,2023-04-04,2023
Triggers_only,2023-04-05,2023-04-04,374583,2,2023-04-06,2023
Triggers_only,2023-04-07,2023-04-06,374583,14,2023-04-25,2023
Triggers_only,2023-04-26,2023-04-25,374583,3,2023-04-28,2023
Triggers_only,2023-05-01,2023-04-28,42716,2,2023-05-02,2023
Triggers_only,2023-05-03,2023-05-02,42716,2,2023-05-04,2023
Triggers_only,2023-05-05,2023-05-04,42716,6,2023-05-11,2023
Triggers_only,2023-05-12,2023-05-11,42716,4,2023-05-17,2023
Triggers_only,2023-05-18,2023-05-17,42716,1,2023-05-18,2023
Triggers_only,2023-05-19,2023-05-18,42716,1,2023-05-19,2023
Triggers_only,2023-05-22,2023-05-19,42716,1,2023-05-22,2023
Triggers_only,2023-05-23,2023-05-22,42716,3,2023-05-25,2023
Triggers_only,2023-05-26,2023-05-25,42716,1,2023-05-26,2023
Triggers_only,2023-05-28,2023-05-26,42716,13,2023-06-13,2023
Triggers_only,2023-06-14,2023-06-13,374583,5,2023-06-19,2023
Triggers_only,2023-06-20,2023-06-19,374583,2,2023-06-21,2023
Triggers_only,2023-06-22,2023-06-21,374583,1,2023-06-22,2023
Triggers_only,2023-06-23,2023-06-22,374583,6,2023-06-29,2023
Triggers_only,2023-06-30,2023-06-29,374583,1,2023-06-30,2023
Triggers_only,2023-07-03,2023-06-30,374583,9,2023-07-13,2023
Triggers_only,2023-07-14,2023-07-13,374583,2,2023-07-17,2023
Triggers_only,2023-07-18,2023-07-17,374583,10,2023-07-31,2023
Triggers_only,2023-08-01,2023-07-31,798291,1,2023-08-01,2023
Triggers_only,2023-08-02,2023-08-01,798291,8,2023-08-11,2023
Triggers_only,2023-08-14,2023-08-11,798291,1,2023-08-14,2023
Triggers_only,2023-08-15,2023-08-14,798291,1,2023-08-15,2023
Triggers_only,2023-08-16,2023-08-15,798291,3,2023-08-18,2023
Triggers_only,2023-08-21,2023-08-18,798291,1,2023-08-21,2023
Triggers_only,2023-08-22,2023-08-21,798291,1,2023-08-22,2023
Triggers_only,2023-08-23,2023-08-22,798291,1,2023-08-23,2023
Triggers_only,2023-08-24,2023-08-23,798291,1,2023-08-24,2023
Triggers_only,2023-08-25,2023-08-24,798291,23,2023-09-25,2023
Triggers_only,2023-09-26,2023-09-25,798291,3,2023-09-28,2023
Triggers_only,2023-09-29,2023-09-28,798291,1,2023-09-29,2023
Triggers_only,2023-10-02,2023-09-29,798291,2,2023-10-03,2023
Triggers_only,2023-10-04,2023-10-03,798291,1,2023-10-04,2023
Triggers_only,2023-10-05,2023-10-04,798291,2,2023-10-06,2023
Triggers_only,2023-10-07,2023-10-06,565766,10,2023-10-18,2023
Triggers_only,2023-10-19,2023-10-18,565766,3,2023-10-23,2023
Triggers_only,2023-10-24,2023-10-23,565766,1,2023-10-24,2023
Triggers_only,2023-10-25,2023-10-24,565766,5,2023-10-31,2023
Triggers_only,2023-11-01,2023-10-31,785634,4,2023-11-06,2023
Triggers_only,2023-11-07,2023-11-06,785634,1,2023-11-07,2023
Triggers_only,2023-11-08,2023-11-07,565766,9,2023-11-20,2023
Triggers_only,2023-11-21,2023-11-20,785634,2,2023-11-22,2023
Triggers_only,2023-11-23,2023-11-22,785634,5,2023-11-29,2023
Triggers_only,2023-11-30,2023-11-29,785634,1,2023-11-30,2023
Triggers_only,2023-12-01,2023-11-30,785634,1,2023-12-01,2023
Triggers_only,2023-12-04,2023-12-01,785634,1,2023-12-04,2023
Triggers_only,2023-12-05,2023-12-04,785634,20,2023-12-31,2023
Features_and_triggers,2023-01-02,,374583,6,2023-01-09,2023
Features_and_triggers,2023-01-10,2023-01-09,374583,2,2023-01-11,2023
Features_and_triggers,2023-01-12,2023-01-11,374583,1,2023-01-12,2023
Features_and_triggers,2023-01-13,2023-01-12,374583,2,2023-01-15,2023
Features_and_triggers,2023-01-16,2023-01-15,385735,2,2023-01-17,2023
Features_and_triggers,2023-01-18,2023-01-17,385735,2,2023-01-19,2023
Features_and_triggers,2023-01-20,2023-01-19,385735,1,2023-01-20,2023
Features_and_triggers,2023-01-23,2023-01-20,385735,5,2023-01-27,2023
Features_and_triggers,2023-01-28,2023-01-27,374583,7,2023-02-03,2023
Features_and_triggers,2023-02-06,2023-02-03,385735,2,2023-02-07,2023
Features_and_triggers,2023-02-08,2023-02-07,385735,1,2023-02-08,2023
Features_and_triggers,2023-02-09,2023-02-08,374583,1,2023-02-09,2023
Features_and_triggers,2023-02-10,2023-02-09,374583,1,2023-02-10,2023
Features_and_triggers,2023-02-13,2023-02-10,374583,1,2023-02-13,2023
Features_and_triggers,2023-02-14,2023-02-13,374583,2,2023-02-15,2023
Features_and_triggers,2023-02-16,2023-02-15,374583,1,2023-02-16,2023
Features_and_triggers,2023-02-17,2023-02-16,374583,7,2023-02-24,2023
Features_and_triggers,2023-02-27,2023-02-24,374583,1,2023-02-27,2023
Features_and_triggers,2023-02-28,2023-02-27,374583,10,2023-03-13,2023
Features_and_triggers,2023-03-14,2023-03-13,374583,2,2023-03-15,2023
Features_and_triggers,2023-03-16,2023-03-15,42716,2,2023-03-17,2023
Features_and_triggers,2023-03-20,2023-03-17,42716,1,2023-03-20,2023
Features_and_triggers,2023-03-21,2023-03-20,42716,5,2023-03-27,2023
Features_and_triggers,2023-03-28,2023-03-27,374583,1,2023-03-28,2023
Features_and_triggers,2023-03-29,2023-03-28,374583,1,2023-03-29,2023
Features_and_triggers,2023-03-30,2023-03-29,374583,1,2023-03-30,2023
Features_and_triggers,2023-03-31,2023-03-30,374583,1,2023-03-31,2023
Features_and_triggers,2023-04-03,2023-03-31,374583,2,2023-04-04,2023
Features_and_triggers,2023-04-05,2023-04-04,374583,2,2023-04-06,2023
Features_and_triggers,2023-04-07,2023-04-06,374583,14,2023-04-25,2023
Features_and_triggers,2023-04-26,2023-04-25,374583,3,2023-04-28,2023
Features_and_triggers,2023-05-01,2023-04-28,42716,2,2023-05-02,2023
Features_and_triggers,2023-05-03,2023-05-02,42716,2,2023-05-04,2023
Features_and_triggers,2023-05-05,2023-05-04,42716,6,2023-05-11,2023
Features_and_triggers,2023-05-12,2023-05-11,42716,4,2023-05-17,2023
Features_and_triggers,2023-05-18,2023-05-17,42716,1,2023-05-18,2023
Features_and_triggers,2023-05-19,2023-05-18,42716,1,2023-05-19,2023
Features_and_triggers,2023-05-22,2023-05-19,42716,1,2023-05-22,2023
Features_and_triggers,2023-05-23,2023-05-22,42716,3,2023-05-25,2023
Features_and_triggers,2023-05-26,2023-05-25,42716,1,2023-05-26,2023
Features_and_triggers,2023-05-28,2023-05-26,42716,13,2023-06-13,2023
Features_and_triggers,2023-06-14,2023-06-13,374583,5,2023-06-19,2023
Features_and_triggers,2023-06-20,2023-06-19,374583,2,2023-06-21,2023
Features_and_triggers,2023-06-22,2023-06-21,374583,1,2023-06-22,2023
Features_and_triggers,2023-06-23,2023-06-22,374583,6,2023-06-29,2023
Features_and_triggers,2023-06-30,2023-06-29,374583,1,2023-06-30,2023
Features_and_triggers,2023-07-03,2023-06-30,374583,9,2023-07-13,2023
Features_and_triggers,2023-07-14,2023-07-13,374583,2,2023-07-17,2023
Features_and_triggers,2023-07-18,2023-07-17,374583,10,2023-07-31,2023
Features_and_triggers,2023-08-01,2023-07-31,798291,1,2023-08-01,2023
Features_and_triggers,2023-08-02,2023-08-01,798291,8,2023-08-11,2023
Features_and_triggers,2023-08-14,2023-08-11,798291,1,2023-08-14,2023
Features_and_triggers,2023-08-15,2023-08-14,798291,1,2023-08-15,2023
Features_and_triggers,2023-08-16,2023-08-15,798291,3,2023-08-18,2023
Features_and_triggers,2023-08-21,2023-08-18,798291,1,2023-08-21,2023
Features_and_triggers,2023-08-22,2023-08-21,798291,1,2023-08-22,2023
Features_and_triggers,2023-08-23,2023-08-22,798291,1,2023-08-23,2023
Features_and_triggers,2023-08-24,2023-08-23,798291,1,2023-08-24,2023
Features_and_triggers,2023-08-25,2023-08-24,798291,23,2023-09-25,2023
Features_and_triggers,2023-09-26,2023-09-25,798291,3,2023-09-28,2023
Features_and_triggers,2023-09-29,2023-09-28,798291,1,2023-09-29,2023
Features_and_triggers,2023-10-02,2023-09-29,798291,2,2023-10-03,2023
Features_and_triggers,2023-10-04,2023-10-03,798291,1,2023-10-04,2023
Features_and_triggers,2023-10-05,2023-10-04,798291,2,2023-10-06,2023
Features_and_triggers,2023-10-07,2023-10-06,565766,10,2023-10-18,2023
Features_and_triggers,2023-10-19,2023-10-18,565766,3,2023-10-23,2023
Features_and_triggers,2023-10-24,2023-10-23,565766,1,2023-10-24,2023
Features_and_triggers,2023-10-25,2023-10-24,565766,5,2023-10-31,2023
Features_and_triggers,2023-11-01,2023-10-31,785634,4,2023-11-06,2023
Features_and_triggers,2023-11-07,2023-11-06,785634,1,2023-11-07,2023
Features_and_triggers,2023-11-08,2023-11-07,565766,9,2023-11-20,2023
Features_and_triggers,2023-11-21,2023-11-20,785634,2,2023-11-22,2023
