,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price
2013-05-27,1017.989799755229,84.13999938964844,3.4166,2.15,103.77,3.315,865.3448063243408
2013-05-28,1017.989799755229,84.13999938964844,3.4206,2.15,103.77,3.315,865.3448063243408
2013-05-29,1019.0924308260514,83.63999938964844,3.434,2.13,102.14,3.297,872.999994638312
2013-05-30,1017.4794971595818,83.01000213623047,3.434,2.13,101.79,3.323,885.6748718365084
2013-05-31,1008.4559245187694,83.37999725341797,3.4399,2.16,100.43,3.3,873.8156605714487
2013-06-03,1005.7251160339545,82.68000030517578,3.4478,2.13,101.63,3.3375,885.8003353352855
2013-06-04,990.7550300737361,82.7699966430664,3.4603,2.14,102.04,3.376,876.639278653818
2013-06-05,989.4574968024424,82.56999969482422,3.4615,2.1,103.51,3.3785,877.4550211824973
2013-06-06,976.9452836571056,81.5199966430664,3.4651,2.08,103.37,3.3255,888.3102180751692
2013-06-07,960.7030706714653,81.69000244140625,3.4822,2.17,104.07,3.275,867.791957314836
2013-06-08,931.9323119538565,81.6500015258789,3.4822,2.22,103.87,3.248,864.4036002968843
2013-06-09,931.9323119538565,81.6500015258789,3.4491,2.22,103.87,3.248,864.4036002968843
2013-06-10,931.9323119538565,81.6500015258789,3.4591,2.22,103.87,3.248,864.4036002968843
2013-06-11,931.9323119538565,81.05999755859375,3.4591,2.2,101.5,3.202,864.4036002968843
2013-06-12,931.9323119538565,80.95999908447266,3.4591,2.25,103.11,3.2325,864.4036002968843
2013-06-13,931.9323119538565,80.62000274658203,3.4591,2.19,103.38,3.1915,864.4036002968843
2013-06-14,941.4248113041824,80.66999816894531,3.4689,2.14,105.1,3.208,870.4901118984282
2013-06-17,938.3241604687524,80.56999969482422,3.4785,2.19,105.8,3.203,867.6664938160588
2013-06-18,943.4896132007949,80.62000274658203,3.4818,2.2,105.21,3.161,857.5014227622038
2013-06-19,936.4858371067656,81.43000030517578,3.5516,2.33,105.56,3.146,861.8937175570005
2013-06-20,905.66297961548,81.83999633789062,3.7016,2.41,102.72,3.0665,806.8645691232645
2013-06-21,903.3176201751724,82.31999969482422,3.6014,2.52,100.36,3.0965,810.4411213893818
2013-06-24,848.6513638798676,82.43000030517578,3.5999,2.57,99.8,3.025,801.1546012091372
2013-06-25,848.4615429285707,82.58000183105469,3.5999,2.6,101.51,3.0725,799.8996598391954
2013-06-26,853.4375376556859,82.94999694824219,3.55,2.55,100.62,3.039,771.5379389211823
2013-06-27,848.4288777553073,82.91000366210938,3.5231,2.49,102.74,3.0595,760.118003092928
2013-06-28,859.1492246739653,83.16999816894531,3.5125,2.52,102.49,3.0575,767.8986549056764
2013-07-01,867.3852036927615,82.9800033569336,3.5245,2.5,103.19,3.157,788.0404485741357
2013-07-02,873.428260746479,83.54000091552734,3.5243,2.48,103.96,3.143,780.3225285107759
2013-07-03,869.9661153269348,83.2300033569336,3.5302,2.52,106.12,3.1745,785.656029333029
2013-07-04,874.09571912016,84.41999816894531,3.5102,2.73,107.46,3.065,761.0592091203845
2013-07-05,874.09571912016,84.41999816894531,3.5127,2.73,107.46,3.065,761.0592091203845
2013-07-08,848.5286880069452,84.19999694824219,3.5177,2.65,107.75,3.0995,774.8635641897456
2013-07-09,850.5561064274899,84.58000183105469,3.5202,2.65,107.9,3.0645,781.7657417244261
2013-07-10,873.1923456062439,84.04000091552734,3.5802,2.7,108.43,3.091,782.7069477518826
2013-07-11,908.0576997620523,82.75,3.5902,2.6,108.18,3.1775,803.2252085122158
2013-07-12,892.1660929694385,82.98999786376953,3.6001,2.61,109.03,3.155,801.7820718941082
2013-07-15,906.1805411385192,83.04000091552734,3.6102,2.57,109.05,3.1445,805.546896003934
2013-07-16,911.633447395279,82.43000030517578,3.619,2.55,109.29,3.1865,809.9391907987307
2013-07-17,898.2461705528544,82.70999908447266,3.669,2.52,109.67,3.1285,801.8448036434968
2013-07-18,887.9424860664889,82.81999969482422,3.6903,2.56,109.71,3.1315,806.0488265945851
2013-07-19,868.1412209806231,82.58000183105469,3.7051,2.5,109.34,3.14,811.5078675111581
2013-07-22,875.8904889177954,82.22000122070312,3.7401,2.5,108.82,3.185,838.5518387142978
2013-07-23,898.9912994496281,82.01000213623047,3.7602,2.53,109.27,3.198,837.7360961856186
2013-07-24,896.5392337766602,82.30000305175781,3.7952,2.61,108.23,3.179,828.0730323179573
2013-07-25,887.7769825219546,81.97000122070312,3.7102,2.61,108.1,3.1855,833.9085403264042
2013-07-26,884.4306169943105,81.62000274658203,3.7152,2.58,107.57,3.1055,829.3279736878992
2013-07-29,866.9543863520552,81.66000366210938,3.7228,2.61,108.1,3.1075,833.5320732345301
2013-07-30,868.3288642537024,81.83000183105469,3.7227,2.63,107.47,3.0485,830.7711869015495
2013-07-31,869.5752220868835,81.44999694824219,3.7214,2.6,107.89,3.125,823.4925422749948
2013-08-01,891.5469064629134,82.33999633789062,3.7053,2.74,109.94,3.171,822.6140679969269
2013-08-02,892.0695492351268,81.91000366210938,3.7034,2.63,109.63,3.178,822.3630644038301
2013-08-05,904.4474722237143,81.87999725341797,3.7104,2.67,109.81,3.1735,817.3432989240624
2013-08-06,911.7633821955933,81.5999984741211,3.7153,2.67,108.77,3.1775,805.1703523165173
2013-08-07,904.5679704184192,81.29000091552734,3.7703,2.61,108.39,3.177,806.9900326220416
2013-08-08,904.2627325215916,81.01000213623047,3.8455,2.58,107.32,3.2725,822.4257961532187
2013-08-09,906.3315268282698,81.12999725341797,3.8407,2.57,108.49,3.3085,823.8062776174804
2013-08-12,927.8426322612866,81.33000183105469,3.8513,2.61,109.28,3.3045,837.4850925925217
2013-08-13,931.7686231411701,81.7300033569336,3.9252,2.71,110.69,3.318,829.0142383454138
2013-08-14,929.1710159739955,81.69999694824219,3.9516,2.71,110.26,3.34,837.0458937512591
2013-08-15,918.7312265990328,81.12999725341797,3.9602,2.77,111.58,3.3385,854.364069337349
2013-08-16,907.9586154031534,81.26000213623047,3.9401,2.84,111.82,3.3645,860.7015079364472
2013-08-19,922.0863028395472,81.2300033569336,4.0103,2.88,111.41,3.332,857.2504191691069
2013-08-20,916.7001787147923,80.91000366210938,4.0881,2.82,110.74,3.338,861.579982214515
2013-08-21,916.8072478938221,81.31999969482422,4.0382,2.87,110.82,3.308,860.0113055020876
2013-08-22,917.2758116569663,81.48999786376953,4.0302,2.9,110.51,3.331,860.3877725939617
2013-08-23,912.7538628382115,81.33999633789062,3.9916,2.82,112.12,3.351,875.7608043757502
2013-08-26,931.3817223111844,81.37000274658203,3.9555,2.79,112.23,3.322,874.0666641645456
2013-08-27,935.1469279493385,81.16999816894531,3.9654,2.72,115.21,3.3305,891.3848397506356
2013-08-28,929.7415676669953,81.41999816894531,4.0222,2.78,116.27,3.3055,890.3809019737905
2013-08-29,926.6082516583018,81.94999694824219,4.03,2.75,116.91,3.257,886.5533461145762
2013-08-30,922.5581331200177,82.08999633789062,4.0354,2.78,115.97,3.2305,876.011807968847
2013-09-02,939.9733887721814,82.36000061035156,4.0356,2.86,115.49,3.3015,885.9886071789939
2013-09-03,939.9733887721814,82.36000061035156,4.0404,2.86,115.49,3.3015,885.9886071789939
2013-09-04,940.0873539322337,82.16999816894531,4.055,2.9,115.65,3.239,872.1215203602442
2013-09-05,939.5302312549087,82.62999725341797,4.055,2.98,115.81,3.242,861.579982214515
2013-09-06,947.4450027366157,82.1500015258789,4.0455,2.94,117.15,3.2585,870.1135682110115
2013-09-09,974.6369447464965,81.79000091552734,4.055,2.9,115.2,3.276,870.1763765559427
2013-09-10,986.8152472318079,81.81999969482422,4.065,2.96,112.1,3.261,855.9327460497765
2013-09-11,985.8810232764766,81.5199966430664,4.1341,2.93,112.37,3.2555,855.8072825509993
2013-09-12,993.8204751113157,81.48999786376953,4.1291,2.92,113.11,3.21,834.7870146044721
2013-09-13,989.3660343173052,81.44999694824219,4.1406,2.9,113.31,3.2035,820.982659535111
2013-09-16,987.7538265435746,81.25,4.1201,2.88,110.86,3.222,826.9436310423351
2013-09-17,968.8432318486891,81.16999816894531,4.0721,2.86,109.05,3.223,821.6728619694705
2013-09-18,972.746720053658,80.23999786376953,4.0502,2.69,109.09,3.2785,820.606192443237
2013-09-19,990.201899806477,80.36000061035156,3.9851,2.76,110.66,3.346,832.5908672070738
2013-09-20,990.201899806477,80.44000244140625,3.9851,2.75,110.22,3.319,832.5908672070738
2013-09-22,990.201899806477,80.44999694824219,3.9851,2.72,108.56,3.2975,832.5908672070738
2013-09-23,990.201899806477,80.44999694824219,4.0095,2.72,108.56,3.2975,832.5908672070738
2013-09-24,982.4362992826727,80.55999755859375,4.0201,2.67,107.68,3.2555,825.7514214217819
2013-09-25,977.7517504903406,80.33000183105469,4.0202,2.63,109.46,3.271,838.2381033718124
2013-09-26,959.0716267401463,80.5199966430664,3.9901,2.66,108.86,3.305,830.5201833084526
2013-09-27,963.1885274104357,80.2699966430664,4.0002,2.64,109.45,3.3295,839.8067800842398
2013-09-29,972.9550512698042,80.22000122070312,4.0002,2.64,107.85,3.323,832.3398636139768
2013-09-30,972.9550512698042,80.22000122070312,3.9954,2.64,107.85,3.323,832.3398636139768
2013-10-01,986.4359682755837,80.0999984741211,3.9903,2.66,107.32,3.274,830.8966504003265
2013-10-02,986.4359682755837,79.87999725341797,3.9903,2.63,109.09,3.316,830.8966504003265
2013-10-03,986.4359682755837,79.7699966430664,3.9903,2.62,109.49,3.2685,830.8966504003265
2013-10-04,986.4359682755837,80.12000274658203,3.9903,2.66,109.42,3.301,830.8966504003265
2013-10-07,986.4359682755837,79.94000244140625,3.9903,2.65,109.66,3.2965,830.8966504003265
2013-10-08,986.4359682755837,80.05999755859375,3.9903,2.66,110.56,3.2925,830.8966504003265
2013-10-09,994.139142023818,80.37000274658203,4.0316,2.68,109.02,3.231,820.0414535076545
2013-10-10,984.5878453616181,80.41999816894531,4.0166,2.71,111.63,3.2485,813.5784748142366
2013-10-11,1000.6729025692247,80.36000061035156,4.0265,2.7,110.65,3.269,795.6328285431757
2013-10-12,1004.8598518888455,80.26000213623047,4.0263,2.75,110.13,3.303,800.9035976160403
2013-10-14,1004.8598518888455,80.26000213623047,4.0663,2.75,110.13,3.303,800.9035976160403
2013-10-15,1002.9707160351157,80.4800033569336,4.0791,2.75,110.67,3.3075,798.7701819680306
2013-10-16,981.7840846565149,80.5,4.0966,2.69,110.79,3.308,804.4174181327693
2013-10-17,977.1851912074064,79.6500015258789,4.0966,2.61,109.55,3.297,829.9554443728701
2013-10-18,982.8620353742049,79.63999938964844,4.1055,2.6,109.4,3.299,824.7474836449368
2013-10-21,1003.4567012240003,79.68000030517578,4.1105,2.63,109.47,3.3035,825.5631495780734
2013-10-22,990.6806260679697,79.23999786376953,4.1305,2.54,109.57,3.3355,842.3793945735122
2013-10-23,975.1479732348829,79.26000213623047,4.1491,2.51,107.74,3.2675,836.9831620018705
2013-10-24,967.7703623801732,79.19000244140625,4.194,2.53,106.63,3.2635,847.2108882095715
2013-10-25,951.661713658543,79.18000030517578,4.214,2.53,105.7,3.269,848.5913696738332
2013-10-28,950.8610539672216,79.25,4.204,2.54,108.29,3.269,848.3403660807363
2013-10-29,947.1669858175077,79.62999725341797,4.2173,2.53,108.04,3.278,844.0735347847167
2013-10-30,961.6743151564953,79.75,4.2173,2.55,108.41,3.328,846.4579540258235
2013-10-31,946.668660452057,80.19999694824219,4.1806,2.57,107.53,3.3045,830.5201833084526
2013-11-01,948.6663172702948,80.7300033569336,4.1556,2.65,105.78,3.303,823.9317411162574
2013-11-04,948.8336355466771,80.55000305175781,4.1731,2.63,104.85,3.258,824.872947143714
2013-11-05,953.4938669322465,80.70999908447266,4.2106,2.69,105.01,3.264,820.7316559420142
2013-11-06,941.217568927145,80.4800033569336,4.2206,2.67,105.46,3.2425,826.8180909480154
2013-11-07,934.0925687456718,80.81999969482422,4.2945,2.63,103.08,3.254,820.982659535111
2013-11-08,921.0479132761427,81.20999908447266,4.3186,2.77,104.29,3.2595,805.9860948451966
2013-11-11,924.8548577468,81.08999633789062,4.4034,2.8,105.76,3.265,803.7899474477982
2013-11-12,934.1023682976509,81.19000244140625,4.4146,2.8,106.29,3.24,797.5779723474772
2013-11-13,914.544277279412,80.93000030517578,4.4628,2.75,106.9,3.166,795.8211003868842
2013-11-14,923.796143186698,80.9800033569336,4.5006,2.69,108.29,3.167,807.0527643714302
2013-11-15,941.7685215161866,80.83999633789062,4.6006,2.71,108.25,3.1775,807.7430434013323
2013-11-18,971.1700810241476,80.83000183105469,4.6619,2.67,108.8,3.1555,798.2681747818367
2013-11-19,967.0862084734912,80.69999694824219,4.6722,2.71,108.29,3.1625,799.0211855611275
2013-11-20,973.4301480676008,81.11000061035156,4.7222,2.8,108.27,3.165,789.2953899440776
2013-11-21,969.4181388981237,81.05000305175781,4.7009,2.79,109.9,3.1965,780.2597967613873
2013-11-22,964.3510446322409,80.70999908447266,4.6509,2.75,111.36,3.2185,780.5735321038727
2013-11-25,961.9675758231261,80.91999816894531,4.6159,2.74,110.83,3.2285,778.7538517983485
2013-11-26,961.9160374386438,80.61000061035156,4.6059,2.71,112.04,3.218,778.9421236420567
2013-11-27,973.5332248365652,80.73999786376953,4.5511,2.74,111.32,3.193,776.6832444952698
2013-11-28,984.6916480233216,80.68000030517578,4.4313,2.75,111.07,3.2155,784.7148233055725
2013-11-29,984.6916480233216,80.68000030517578,4.3612,2.75,111.07,3.2155,784.7148233055725
2013-12-02,964.9306699844803,80.91000366210938,4.4812,2.81,111.49,3.1925,766.9574488782199
2013-12-03,976.3867091943026,80.62000274658203,4.4412,2.79,113.06,3.1825,766.5809051908034
2013-12-04,990.3445377297269,80.62999725341797,4.4262,2.84,113.27,3.257,783.2088783425337
2013-12-05,986.025838877944,80.2699966430664,4.4962,2.88,112.07,3.238,773.7968180679694
2013-12-06,980.9376937226248,80.2699966430664,4.5162,2.88,111.5,3.2565,771.9772143579876
2013-12-09,983.024998294152,80.12999725341797,4.5413,2.86,110.07,3.268,775.1145677828425
2013-12-10,983.4086326068115,79.97000122070312,4.6012,2.81,108.91,3.2775,792.1190080264469
2013-12-11,969.4417304121473,79.88999938964844,4.6213,2.86,109.47,3.306,789.6718570359517
2013-12-12,969.9288044401408,80.19999694824219,4.5913,2.89,108.99,3.304,769.2790597743955
2013-12-13,968.9205394254124,80.20999908447266,4.5411,2.88,108.08,3.3225,775.3654947803967
2013-12-16,953.5250803200316,80.06999969482422,4.5539,2.89,110.3,3.3415,781.5147381313292
2013-12-17,948.8093181399145,80.05999755859375,4.5639,2.85,108.91,3.333,772.5418766980274
2013-12-18,948.3665235690113,80.11000061035156,4.5814,2.89,109.56,3.3265,775.6164983734936
2013-12-19,938.7361045982401,80.62999725341797,4.6016,2.94,110.78,3.3035,749.8274685402959
2013-12-20,920.2781040262366,80.58000183105469,4.6016,2.89,112.15,3.315,756.1649071393939
2013-12-23,921.9378577743837,80.44999694824219,4.6017,2.94,111.58,3.318,751.9608841883055
2013-12-24,925.1869536749772,80.52999877929688,4.5566,2.99,111.57,3.3835,756.1649071393939
2013-12-25,917.0522366932972,80.4800033569336,4.5666,3.0,111.65,3.4115,761.8121433041326
2013-12-26,917.0522366932972,80.4800033569336,4.5579,3.0,111.65,3.4115,761.8121433041326
2013-12-27,932.5253663217709,80.38999938964844,4.5437,3.02,112.06,3.3975,763.0670846740745
2013-12-30,932.182019056136,80.0,4.5437,2.99,110.47,3.3825,754.909965769452
2013-12-31,942.1532446679549,80.04000091552734,4.5518,3.04,109.95,3.3965,754.1570315857039
2014-01-01,942.5713588857255,80.62999725341797,4.6018,3.0,107.94,3.3815,768.6515890894245
2014-01-02,942.5713588857255,80.62999725341797,4.6018,3.0,107.94,3.3815,768.6515890894245
2014-01-03,932.23210565514,80.79000091552734,4.6415,3.01,106.57,3.355,777.059711587144
2014-01-06,910.3257516256369,80.6500015258789,4.6569,2.98,106.71,3.3595,776.6832444952698
2014-01-07,913.04930118306,80.83000183105469,4.642,2.96,107.01,3.3595,771.4124754224054
2014-01-08,917.2391540736375,81.04000091552734,4.5919,3.01,107.42,3.3425,768.8398609331329
2014-01-09,907.5027547629452,81.01000213623047,4.5969,2.97,107.49,3.299,771.3497436730166
2014-01-10,898.1612411023697,80.66000366210938,4.6016,2.88,106.44,3.3415,782.2676723150773
2014-01-13,894.4991122331799,80.51000213623047,4.597,2.84,108.02,3.3465,784.903095149281
2014-01-14,905.4390417054414,80.61000061035156,4.602,2.88,107.12,3.336,781.3264662876209
2014-01-15,906.0901674924908,81.0,4.5523,2.9,108.09,3.358,776.8714397434355
2014-01-16,905.6727791674591,80.9000015258789,4.5871,2.86,107.46,3.3425,778.0636493639888
2014-01-17,893.4828623983205,81.26000213623047,4.5969,2.84,108.45,3.3445,785.4050257399321
2014-01-20,898.6849727136919,81.0999984741211,4.5923,2.85,108.01,3.351,779.5068625776391
2014-01-21,898.6849727136919,81.0999984741211,4.5423,2.85,109.17,3.351,779.5068625776391
2014-01-22,920.44433346351,81.16999816894531,4.5023,2.87,109.69,3.337,777.436178679018
2014-01-23,919.5217237920057,80.44000244140625,4.4825,2.79,109.69,3.2855,792.2444715252241
2014-01-24,925.8529602631797,80.45999908447266,4.5123,2.75,109.14,3.2715,793.4366811457774
2014-01-26,916.3855042123555,80.5,4.4777,2.78,108.72,3.259,792.871942210195
2014-01-27,916.3855042123555,80.5,4.4802,2.78,108.72,3.259,792.871942210195
2014-01-28,916.6577139895501,80.56999969482422,4.5027,2.77,109.1,3.253,784.9658268986694
2014-01-29,922.3900889508963,80.51000213623047,4.5102,2.69,108.83,3.2405,791.9934679321271
2014-01-30,913.8964180096891,81.08999633789062,4.5019,2.72,109.36,3.229,779.444054232708
2014-01-31,921.6761734419074,81.2699966430664,4.4781,2.67,108.16,3.2,792.6837469620292
2014-02-03,921.6761734419074,81.01000213623047,4.4781,2.61,106.55,3.187,792.6837469620292
2014-02-04,921.6761734419074,81.12000274658203,4.4781,2.64,107.04,3.193,792.6837469620292
2014-02-05,921.6761734419074,81.02999877929688,4.4781,2.7,106.81,3.189,792.6837469620292
2014-02-06,921.6761734419074,80.88999938964844,4.4781,2.73,108.15,3.228,792.6837469620292
2014-02-07,921.6761734419074,80.69000244140625,4.4781,2.71,110.12,3.237,792.6837469620292
2014-02-08,944.487352770805,80.66999816894531,4.468,2.7,110.18,3.2255,799.8996598391954
2014-02-10,944.487352770805,80.66999816894531,4.4831,2.7,110.18,3.2255,799.8996598391954
2014-02-11,949.1954930771609,80.62999725341797,4.4881,2.75,109.21,3.2155,809.4999153619254
2014-02-12,953.8687905320359,80.68000030517578,4.4783,2.8,108.62,3.2555,812.7628088811
2014-02-13,946.0868574215999,80.29000091552734,4.4783,2.73,108.98,3.25,815.9628940553434
2014-02-14,955.3724773412581,80.12999725341797,4.4781,2.75,108.63,3.2655,827.6338334766946
2014-02-17,957.74070240285,80.01000213623047,4.5135,2.71,110.14,3.2845,831.210385742812
2014-02-18,957.74070240285,80.01000213623047,4.5385,2.71,110.14,3.2845,831.210385742812
2014-02-19,965.1792882476515,80.16999816894531,4.5535,2.73,110.37,3.283,828.6377712535397
2014-02-20,954.508302035258,80.29000091552734,4.5336,2.76,109.42,3.274,826.4416238561413
2014-02-21,947.3393853430641,80.23999786376953,4.5234,2.73,109.03,3.276,830.7084551521608
2014-02-24,934.0334084874282,80.20999908447266,4.4836,2.75,109.76,3.257,839.7440483348512
2014-02-25,906.9485356565772,80.1500015258789,4.4336,2.7,109.19,3.2445,842.6931299159977
2014-02-26,908.8209759773057,80.41000366210938,4.4496,2.67,109.39,3.232,833.4065331402104
2014-02-27,902.2766899871807,80.29000091552734,4.3896,2.65,108.54,3.201,835.5399487882203
2014-02-28,911.4886317938116,79.77999877929688,4.4276,2.66,108.98,3.1875,829.1397784397335
2014-03-03,920.6628271780048,80.06999969482422,4.4576,2.6,111.26,3.172,847.1481564601829
2014-03-04,918.0144075190874,80.16000366210938,4.5026,2.7,109.17,3.2145,839.4303129923657
2014-03-05,911.0422077592126,80.11000061035156,4.5176,2.7,108.15,3.2025,840.936181359862
2014-03-06,913.0627301987348,79.68000030517578,4.5145,2.74,107.99,3.218,848.152094237028
2014-03-07,911.0621698095404,79.72000122070312,4.5142,2.8,109.14,3.0825,839.6185082405315
2014-03-10,880.4454658561832,79.75,4.5043,2.79,108.27,3.0315,841.6891921391526
2014-03-11,882.8870060844329,79.7699966430664,4.5125,2.77,108.35,2.952,844.8892773133961
2014-03-12,884.2132121189244,79.61000061035156,4.5024,2.73,107.88,2.962,859.8231102539219
2014-03-13,895.8950039706333,79.62000274658203,4.5024,2.66,107.48,2.923,861.0152432789326
2014-03-14,889.4403657337976,79.44000244140625,4.4924,2.65,108.08,2.9505,865.2820745749522
2014-03-17,900.9838750186918,79.38999938964844,4.482,2.7,106.99,2.952,861.4545187157379
